,M/MSun,age(Gyr),log L/Lsun,Teff(K),log g,R/Rsun,source
5504,0.074,0.0025353621352267692,,2743.64021185983,,,baraffe
5505,0.074,0.0027825565546175596,,2743.3186658059512,,,baraffe
5506,0.074,0.0030538520994960842,,2743.019116884793,,,baraffe
5507,0.074,0.003351606314733412,,2742.7393325694347,,,baraffe
5508,0.074,0.003678383450624861,,2742.477415946036,,,baraffe
5509,0.074,0.004037020920491696,,2742.23153863225,,,baraffe
5510,0.074,0.004430625064311634,,2742.000387279014,,,baraffe
5511,0.074,0.004862605086058246,,2741.782600897592,,,baraffe
5512,0.074,0.005336702582535751,,2741.601823690454,,,baraffe
5513,0.074,0.005857023951235716,,2741.4414721211,,,baraffe
5514,0.074,0.006428075957916478,,2741.289533693186,,,baraffe
5515,0.074,0.007054804771974018,,2741.145506251068,,,baraffe
5516,0.074,0.0077426388077093174,,2741.008875841975,,,baraffe
5517,0.074,0.008497535742562026,,2740.8788198849916,,,baraffe
5518,0.074,0.00932603411955906,,2740.7491283207505,,,baraffe
5519,0.074,0.010235286413287912,,2740.217334345259,,,baraffe
5520,0.074,0.011233368351630463,,2738.0948622107035,,,baraffe
5521,0.074,0.012328493201125166,,2735.1141465034216,,,baraffe
5522,0.074,0.013530380189850059,,2732.324256151416,,,baraffe
5523,0.074,0.014849779329366576,,2729.7829066446025,,,baraffe
5524,0.074,0.016297462859724745,,2727.4319628238936,,,baraffe
5525,0.074,0.017886690817232823,,2725.218756910893,,,baraffe
5526,0.074,0.019630438460506466,,2723.1962642175754,,,baraffe
5527,0.074,0.021544181541980047,,2721.263562206874,,,baraffe
5528,0.074,0.02364503711212875,,2719.4559622743436,,,baraffe
5529,0.074,0.025950157615451178,,2717.5802912028284,,,baraffe
5530,0.074,0.02848065676977862,,2715.7264955212745,,,baraffe
5531,0.074,0.0312571948465334,,2713.927879053665,,,baraffe
5532,0.074,0.03430441360856821,,2712.180234334762,,,baraffe
5533,0.074,0.03764956822814918,,2710.4804289791014,,,baraffe
5534,0.074,0.04131997023481069,,2708.8244605325995,,,baraffe
5535,0.074,0.045349238622520466,,2707.2094665572567,,,baraffe
5536,0.074,0.04977027037066738,,2705.6324677278512,,,baraffe
5537,0.074,0.0546223021159877,,2701.734186849824,,,baraffe
5538,0.074,0.059948731780122944,,2698.18217785475,,,baraffe
5539,0.074,0.0657930470213815,,2694.9484457810445,,,baraffe
5540,0.074,0.07220877876048665,,2691.7780274390493,,,baraffe
5541,0.074,0.07924830826730607,,2688.646988161845,,,baraffe
5542,0.074,0.08697411133432173,,2685.5500001369282,,,baraffe
5543,0.074,0.09545528969328622,,2682.4813702239444,,,baraffe
5544,0.074,0.10476108796203616,,2678.73567298504,,,baraffe
5545,0.074,0.11497674246490173,,2674.381145630054,,,baraffe
5546,0.074,0.12618565895778883,,2667.2985630478515,,,baraffe
5547,0.074,0.13848731652379223,,2657.958824368103,,,baraffe
5548,0.074,0.1519917446101894,,2648.5908462349103,,,baraffe
5549,0.074,0.15951594724779944,,2640.091282128486,,,interp
5550,0.074,0.16704014988540947,,2631.5917180220617,,,interp
5551,0.074,0.1745643525230195,,2623.0921539156375,,,interp
5552,0.074,0.18208855516062952,,2614.592589809213,,,interp
5553,0.074,0.18961275779823955,,2606.093025702789,,,interp
5554,0.074,0.19713696043584958,,2597.5934615963642,,,interp
5555,0.074,0.2046611630734596,,2589.09389748994,,,interp
5556,0.074,0.21218536571106963,,2580.5943333835157,,,interp
5557,0.074,0.21970956834867966,,2572.0947692770915,,,interp
5558,0.074,0.2272337709862897,,2563.595205170667,,,interp
5559,0.074,0.23475797362389972,,2555.095641064243,,,interp
5560,0.074,0.24228217626150975,,2546.5960769578187,,,interp
5561,0.074,0.24980637889911977,,2538.0965128513944,,,interp
5562,0.074,0.25733058153672983,,2529.59694874497,,,interp
5563,0.074,0.26485478417433983,,2521.097384638546,,,interp
5564,0.074,0.27237898681194983,,2512.5978205321217,,,interp
5565,0.074,0.2799031894495599,,2504.098256425697,,,interp
5566,0.074,0.28742739208716994,,2495.5986923192727,,,interp
5567,0.074,0.29495159472477994,,2487.0991282128484,,,interp
5568,0.074,0.30247579736238994,,2478.599564106424,,,interp
5569,0.074,0.31,-3.3403,2470.1,5.171,1.138,sonora
5570,0.074,0.37,-3.412,2408.56,5.199,1.102,sonora
5571,0.074,0.42,-3.4608,2367.09,5.218,1.079,sonora
5572,0.074,0.49,-3.5223,2313.47,5.239,1.052,sonora
5573,0.074,0.57,-3.5889,2251.28,5.259,1.029,sonora
5574,0.074,0.66,-3.6495,2194.38,5.275,1.011,sonora
5575,0.074,0.77,-3.7113,2136.89,5.29,0.992,sonora
5576,0.074,0.89,-3.7661,2085.92,5.303,0.978,sonora
5577,0.074,1.0,-3.8126,2041.33,5.312,0.968,sonora
5578,0.074,1.2,-3.8726,1985.42,5.324,0.955,sonora
5579,0.074,1.4,-3.9137,1948.32,5.332,0.946,sonora
5580,0.074,1.6,-3.9445,1920.7,5.338,0.939,sonora
5581,0.074,1.9,-3.9802,1888.56,5.345,0.932,sonora
5582,0.074,2.2,-4.0086,1862.23,5.349,0.928,sonora
5583,0.074,2.5,-4.0261,1846.06,5.351,0.925,sonora
5584,0.074,2.9,-4.0392,1833.96,5.353,0.923,sonora
5585,0.074,3.4,-4.047,1826.93,5.354,0.922,sonora
5586,0.074,4.0,-4.052,1822.29,5.354,0.922,sonora
5587,0.074,4.6,-4.0533,1821.17,5.355,0.922,sonora
5588,0.074,5.3,-4.0546,1819.85,5.355,0.921,sonora
5589,0.074,6.2,-4.0546,1819.85,5.355,0.921,sonora
5590,0.074,7.2,-4.0546,1819.85,5.355,0.921,sonora
5591,0.074,8.3,-4.0547,1819.85,5.355,0.921,sonora
5592,0.074,9.7,-4.0547,1819.85,5.355,0.921,sonora
5593,0.074,11.0,-4.0548,1819.85,5.355,0.921,sonora
5594,0.074,13.0,-4.056,1818.54,5.355,0.921,sonora
5595,0.075,0.001,,2750.5822315701926,,,baraffe
5596,0.075,0.0010974986633886447,,2749.777565911856,,,baraffe
5597,0.075,0.0012045035934870319,,2749.032830993453,,,baraffe
5598,0.075,0.0013219407795106888,,2748.3406552194247,,,baraffe
5599,0.075,0.0014508282385919241,,2747.727746792173,,,baraffe
5600,0.075,0.0015922820526611385,,2747.216590475312,,,baraffe
5601,0.075,0.0017475274245333274,,2746.750082247491,,,baraffe
5602,0.075,0.0019179090126603278,,2746.322284474991,,,baraffe
5603,0.075,0.0021049025778957452,,2745.9288543764746,,,baraffe
5604,0.075,0.0023101277658038933,,2745.565428874965,,,baraffe
5605,0.075,0.0025353621352267692,,2745.2288927283485,,,baraffe
5606,0.075,0.0027825565546175596,,2744.9160933249427,,,baraffe
5607,0.075,0.0030538520994960842,,2744.624691775425,,,baraffe
5608,0.075,0.003351606314733412,,2744.352516460054,,,baraffe
5609,0.075,0.003678383450624861,,2744.0977222091656,,,baraffe
5610,0.075,0.004037020920491696,,2743.8585304915614,,,baraffe
5611,0.075,0.004430625064311634,,2743.63366378107,,,baraffe
5612,0.075,0.004862605086058246,,2743.4217981881934,,,baraffe
5613,0.075,0.005336702582535751,,2743.2459352751216,,,baraffe
5614,0.075,0.005857023951235716,,2743.089942474577,,,baraffe
5615,0.075,0.006428075957916478,,2742.9421338908505,,,baraffe
5616,0.075,0.007054804771974018,,2742.8020210540976,,,baraffe
5617,0.075,0.0077426388077093174,,2742.6691040131846,,,baraffe
5618,0.075,0.008497535742562026,,2742.542582571727,,,baraffe
5619,0.075,0.00932603411955906,,2742.4164154539553,,,baraffe
5620,0.075,0.010235286413287912,,2741.899071566887,,,baraffe
5621,0.075,0.011233368351630463,,2739.8342442011594,,,baraffe
5622,0.075,0.012328493201125166,,2736.9344074809173,,,baraffe
5623,0.075,0.013530380189850059,,2734.2201387440464,,,baraffe
5624,0.075,0.014849779329366576,,2731.747607032572,,,baraffe
5625,0.075,0.016297462859724745,,2729.4602680572116,,,baraffe
5626,0.075,0.017886690817232823,,2727.306890460046,,,baraffe
5627,0.075,0.019630438460506466,,2725.33902818107,,,baraffe
5628,0.075,0.021544181541980047,,2723.526421110789,,,baraffe
5629,0.075,0.02364503711212875,,2721.796062564604,,,baraffe
5630,0.075,0.025950157615451178,,2719.970893479415,,,baraffe
5631,0.075,0.02848065676977862,,2718.166973175834,,,baraffe
5632,0.075,0.0312571948465334,,2716.4167162382482,,,baraffe
5633,0.075,0.03430441360856821,,2714.7160150064155,,,baraffe
5634,0.075,0.03764956822814918,,2713.061849184662,,,baraffe
5635,0.075,0.04131997023481069,,2711.450319070917,,,baraffe
5636,0.075,0.045349238622520466,,2709.8786276440424,,,baraffe
5637,0.075,0.04977027037066738,,2708.343900049271,,,baraffe
5638,0.075,0.0546223021159877,,2704.5499775432945,,,baraffe
5639,0.075,0.059948731780122944,,2701.0929399091533,,,baraffe
5640,0.075,0.0657930470213815,,2697.945544018204,,,baraffe
5641,0.075,0.07220877876048665,,2694.859687423887,,,baraffe
5642,0.075,0.07924830826730607,,2691.812042026269,,,baraffe
5643,0.075,0.08697411133432173,,2688.797457310997,,,baraffe
5644,0.075,0.09545528969328622,,2685.81037002384,,,baraffe
5645,0.075,0.10476108796203616,,2682.1640830529263,,,baraffe
5646,0.075,0.11497674246490173,,2677.9249674239736,,,baraffe
5647,0.075,0.12618565895778883,,2671.029667550231,,,baraffe
5648,0.075,0.13848731652379223,,2661.93611553777,,,baraffe
5649,0.075,0.1519917446101894,,2652.8141636954247,,,baraffe
5650,0.075,0.15951594724779944,,2644.959203519452,,,interp
5651,0.075,0.16704014988540947,,2637.1042433434795,,,interp
5652,0.075,0.1745643525230195,,2629.2492831675067,,,interp
5653,0.075,0.18208855516062952,,2621.3943229915344,,,interp
5654,0.075,0.18961275779823955,,2613.5393628155616,,,interp
5655,0.075,0.19713696043584958,,2605.6844026395893,,,interp
5656,0.075,0.2046611630734596,,2597.8294424636165,,,interp
5657,0.075,0.21218536571106963,,2589.9744822876437,,,interp
5658,0.075,0.21970956834867966,,2582.1195221116714,,,interp
5659,0.075,0.2272337709862897,,2574.2645619356986,,,interp
5660,0.075,0.23475797362389972,,2566.4096017597262,,,interp
5661,0.075,0.24228217626150975,,2558.5546415837534,,,interp
5662,0.075,0.24980637889911977,,2550.699681407781,,,interp
5663,0.075,0.25733058153672983,,2542.8447212318083,,,interp
5664,0.075,0.26485478417433983,,2534.9897610558355,,,interp
5665,0.075,0.27237898681194983,,2527.134800879863,,,interp
5666,0.075,0.2799031894495599,,2519.2798407038904,,,interp
5667,0.075,0.28742739208716994,,2511.424880527918,,,interp
5668,0.075,0.29495159472477994,,2503.5699203519453,,,interp
5669,0.075,0.30247579736238994,,2495.714960175973,,,interp
5670,0.075,0.31,-3.3248,2487.86,5.174,1.142,sonora
5671,0.075,0.37,-3.3944,2428.53,5.202,1.107,sonora
5672,0.075,0.42,-3.443,2387.06,5.22,1.083,sonora
5673,0.075,0.49,-3.5015,2336.55,5.242,1.057,sonora
5674,0.075,0.57,-3.5641,2279.14,5.261,1.033,sonora
5675,0.075,0.66,-3.6241,2222.56,5.277,1.014,sonora
5676,0.075,0.77,-3.6839,2166.51,5.293,0.996,sonora
5677,0.075,0.89,-3.7334,2120.43,5.305,0.983,sonora
5678,0.075,1.0,-3.7749,2081.58,5.314,0.972,sonora
5679,0.075,1.2,-3.8328,2026.45,5.326,0.959,sonora
5680,0.075,1.4,-3.8735,1988.23,5.333,0.951,sonora
5681,0.075,1.6,-3.8994,1964.74,5.338,0.945,sonora
5682,0.075,1.9,-3.9262,1940.89,5.344,0.939,sonora
5683,0.075,2.2,-3.944,1924.98,5.348,0.935,sonora
5684,0.075,2.5,-3.9559,1914.45,5.35,0.933,sonora
5685,0.075,2.9,-3.9671,1904.51,5.352,0.93,sonora
5686,0.075,3.4,-3.9752,1897.04,5.353,0.929,sonora
5687,0.075,4.0,-3.9803,1892.37,5.354,0.928,sonora
5688,0.075,4.6,-3.9819,1890.97,5.354,0.928,sonora
5689,0.075,5.3,-3.9827,1890.21,5.355,0.928,sonora
5690,0.075,6.2,-3.9833,1889.65,5.355,0.928,sonora
5691,0.075,7.2,-3.9833,1889.65,5.355,0.928,sonora
5692,0.075,8.3,-3.9833,1889.65,5.355,0.928,sonora
5693,0.075,9.7,-3.9833,1889.65,5.355,0.928,sonora
5694,0.075,11.0,-3.9833,1889.65,5.355,0.928,sonora
5695,0.075,13.0,-3.9833,1889.65,5.355,0.928,sonora
5696,0.077,0.001,,2753.4053943446065,,,baraffe
5697,0.077,0.0010974986633886447,,2752.6449991250342,,,baraffe
5698,0.077,0.0012045035934870319,,2751.941226322809,,,baraffe
5699,0.077,0.0013219407795106888,,2751.287112220238,,,baraffe
5700,0.077,0.0014508282385919241,,2750.7078989757442,,,baraffe
5701,0.077,0.0015922820526611385,,2750.224838396895,,,baraffe
5702,0.077,0.0017475274245333274,,2749.7839674296356,,,baraffe
5703,0.077,0.0019179090126603278,,2749.3796758743956,,,baraffe
5704,0.077,0.0021049025778957452,,2749.0078604787477,,,baraffe
5705,0.077,0.0023101277658038933,,2748.664398603603,,,baraffe
5706,0.077,0.0025353621352267692,,2748.346346731876,,,baraffe
5707,0.077,0.0027825565546175596,,2748.0507259031906,,,baraffe
5708,0.077,0.0030538520994960842,,2747.775326086303,,,baraffe
5709,0.077,0.003351606314733412,,2747.518095254639,,,baraffe
5710,0.077,0.003678383450624861,,2747.277289840982,,,baraffe
5711,0.077,0.004037020920491696,,2747.051229203452,,,baraffe
5712,0.077,0.004430625064311634,,2746.8387061565045,,,baraffe
5713,0.077,0.004862605086058246,,2746.638469661265,,,baraffe
5714,0.077,0.005336702582535751,,2746.472259035872,,,baraffe
5715,0.077,0.005857023951235716,,2746.324827446712,,,baraffe
5716,0.077,0.006428075957916478,,2746.185130474267,,,baraffe
5717,0.077,0.007054804771974018,,2746.052706523483,,,baraffe
5718,0.077,0.0077426388077093174,,2745.927083139173,,,baraffe
5719,0.077,0.008497535742562026,,2745.8075040871013,,,baraffe
5720,0.077,0.00932603411955906,,2745.6882596089386,,,baraffe
5721,0.077,0.010235286413287912,,2745.199298552915,,,baraffe
5722,0.077,0.011233368351630463,,2743.2477015213517,,,baraffe
5723,0.077,0.012328493201125166,,2740.5067460447444,,,baraffe
5724,0.077,0.013530380189850059,,2737.9410439970625,,,baraffe
5725,0.077,0.014849779329366576,,2735.6037232645963,,,baraffe
5726,0.077,0.016297462859724745,,2733.4413624792674,,,baraffe
5727,0.077,0.017886690817232823,,2731.4055508130537,,,baraffe
5728,0.077,0.019630438460506466,,2729.545047352331,,,baraffe
5729,0.077,0.021544181541980047,,2727.831262433245,,,baraffe
5730,0.077,0.02364503711212875,,2726.239580694968,,,baraffe
5731,0.077,0.025950157615451178,,2724.587844471442,,,baraffe
5732,0.077,0.02848065676977862,,2722.955238215568,,,baraffe
5733,0.077,0.0312571948465334,,2721.302981590411,,,baraffe
5734,0.077,0.03430441360856821,,2719.6945750210284,,,baraffe
5735,0.077,0.03764956822814918,,2718.130145033187,,,baraffe
5736,0.077,0.04131997023481069,,2716.605993570152,,,baraffe
5737,0.077,0.045349238622520466,,2715.1194518906614,,,baraffe
5738,0.077,0.04977027037066738,,2713.667850250582,,,baraffe
5739,0.077,0.0546223021159877,,2710.079165138804,,,baraffe
5740,0.077,0.059948731780122944,,2706.808925827466,,,baraffe
5741,0.077,0.0657930470213815,,2703.8313620616414,,,baraffe
5742,0.077,0.07220877876048665,,2700.9118640132156,,,baraffe
5743,0.077,0.07924830826730607,,2698.0282960732775,,,baraffe
5744,0.077,0.08697411133432173,,2695.175855981025,,,baraffe
5745,0.077,0.09545528969328622,,2692.3492355798107,,,baraffe
5746,0.077,0.10476108796203616,,2688.898598418243,,,baraffe
5747,0.077,0.11497674246490173,,2684.8866547310713,,,baraffe
5748,0.077,0.12618565895778883,,2678.3600629139137,,,baraffe
5749,0.077,0.13848731652379223,,2669.751313826675,,,baraffe
5750,0.077,0.1519917446101894,,2661.113997224443,,,baraffe
5751,0.077,0.1623730901049423,,2651.7623783089934,,,interp
5752,0.077,0.17275443559969517,,2642.4107593935437,,,interp
5753,0.077,0.18313578109444806,,2633.0591404780944,,,interp
5754,0.077,0.19351712658920095,,2623.7075215626446,,,interp
5755,0.077,0.20389847208395384,,2614.355902647195,,,interp
5756,0.077,0.21427981757870673,,2605.004283731745,,,interp
5757,0.077,0.2246611630734596,,2595.6526648162953,,,interp
5758,0.077,0.2350425085682125,,2586.301045900846,,,interp
5759,0.077,0.24542385406296538,,2576.9494269853963,,,interp
5760,0.077,0.25580519955771824,,2567.5978080699465,,,interp
5761,0.077,0.26618654505247114,,2558.2461891544967,,,interp
5762,0.077,0.276567890547224,,2548.894570239047,,,interp
5763,0.077,0.2869492360419769,,2539.5429513235977,,,interp
5764,0.077,0.29733058153672975,,2530.191332408148,,,interp
5765,0.077,0.30771192703148265,,2520.839713492698,,,interp
5766,0.077,0.31809327252623554,,2511.4880945772484,,,interp
5767,0.077,0.32847461802098843,,2502.1364756617986,,,interp
5768,0.077,0.3388559635157413,,2492.784856746349,,,interp
5769,0.077,0.3492373090104942,,2483.4332378308995,,,interp
5770,0.077,0.3596186545052471,,2474.08161891545,,,interp
5771,0.077,0.37,-3.3626,2464.73,5.207,1.114,sonora
5772,0.077,0.42,-3.4091,2425.01,5.225,1.091,sonora
5773,0.077,0.49,-3.4641,2377.71,5.246,1.065,sonora
5774,0.077,0.57,-3.5172,2331.06,5.265,1.043,sonora
5775,0.077,0.66,-3.5695,2282.95,5.281,1.024,sonora
5776,0.077,0.77,-3.6235,2231.82,5.295,1.006,sonora
5777,0.077,0.89,-3.6693,2188.73,5.307,0.993,sonora
5778,0.077,1.0,-3.7007,2159.4,5.315,0.984,sonora
5779,0.077,1.2,-3.744,2119.3,5.326,0.972,sonora
5780,0.077,1.4,-3.7765,2088.53,5.333,0.964,sonora
5781,0.077,1.6,-3.7992,2066.71,5.338,0.959,sonora
5782,0.077,1.9,-3.8203,2046.62,5.342,0.954,sonora
5783,0.077,2.2,-3.8325,2035.08,5.344,0.952,sonora
5784,0.077,2.5,-3.84,2027.85,5.345,0.95,sonora
5785,0.077,2.9,-3.8448,2023.29,5.346,0.949,sonora
5786,0.077,3.4,-3.8481,2020.09,5.347,0.949,sonora
5787,0.077,4.0,-3.8494,2018.7,5.347,0.948,sonora
5788,0.077,4.6,-3.8494,2018.7,5.347,0.948,sonora
5789,0.077,5.3,-3.8495,2018.7,5.347,0.948,sonora
5790,0.077,6.2,-3.8495,2018.7,5.347,0.948,sonora
5791,0.077,7.2,-3.8495,2018.7,5.347,0.948,sonora
5792,0.077,8.3,-3.8496,2018.7,5.347,0.948,sonora
5793,0.077,9.7,-3.8496,2018.7,5.347,0.948,sonora
5794,0.077,11.0,-3.8496,2018.7,5.347,0.948,sonora
5795,0.077,13.0,-3.8508,2017.39,5.347,0.948,sonora
5796,0.078,0.001,,2754.7906525870503,,,baraffe
5797,0.078,0.0010974986633886447,,2754.0519969844636,,,baraffe
5798,0.078,0.0012045035934870319,,2753.368339682669,,,baraffe
5799,0.078,0.0013219407795106888,,2752.7329171576735,,,baraffe
5800,0.078,0.0014508282385919241,,2752.1702515005177,,,baraffe
5801,0.078,0.0015922820526611385,,2751.7009888810567,,,baraffe
5802,0.078,0.0017475274245333274,,2751.2727086929403,,,baraffe
5803,0.078,0.0019179090126603278,,2750.8799614946706,,,baraffe
5804,0.078,0.0021049025778957452,,2750.5187616317667,,,baraffe
5805,0.078,0.0023101277658038933,,2750.1851045184662,,,baraffe
5806,0.078,0.0025353621352267692,,2749.8761309512247,,,baraffe
5807,0.078,0.0027825565546175596,,2749.588947234747,,,baraffe
5808,0.078,0.0030538520994960842,,2749.3214066076025,,,baraffe
5809,0.078,0.003351606314733412,,2749.0715157660547,,,baraffe
5810,0.078,0.003678383450624861,,2748.837581032453,,,baraffe
5811,0.078,0.004037020920491696,,2748.6179698331266,,,baraffe
5812,0.078,0.004430625064311634,,2748.4115095219054,,,baraffe
5813,0.078,0.004862605086058246,,2748.2169848336425,,,baraffe
5814,0.078,0.005336702582535751,,2748.0555151036747,,,baraffe
5815,0.078,0.005857023951235716,,2747.912288529772,,,baraffe
5816,0.078,0.006428075957916478,,2747.7765757610223,,,baraffe
5817,0.078,0.007054804771974018,,2747.647928399592,,,baraffe
5818,0.078,0.0077426388077093174,,2747.525887492996,,,baraffe
5819,0.078,0.008497535742562026,,2747.4097183979347,,,baraffe
5820,0.078,0.00932603411955906,,2747.2938741894445,,,baraffe
5821,0.078,0.010235286413287912,,2746.8188543826595,,,baraffe
5822,0.078,0.011233368351630463,,2744.9228767377417,,,baraffe
5823,0.078,0.012328493201125166,,2742.259970664702,,,baraffe
5824,0.078,0.013530380189850059,,2739.7672574494954,,,baraffe
5825,0.078,0.014849779329366576,,2737.4963694498197,,,baraffe
5826,0.078,0.016297462859724745,,2735.39541833154,,,baraffe
5827,0.078,0.017886690817232823,,2733.4173782435428,,,baraffe
5828,0.078,0.019630438460506466,,2731.60963402741,,,baraffe
5829,0.078,0.021544181541980047,,2729.944416073357,,,baraffe
5830,0.078,0.02364503711212875,,2728.3978137660906,,,baraffe
5831,0.078,0.025950157615451178,,2726.792830064336,,,baraffe
5832,0.078,0.02848065676977862,,2725.2064070476317,,,baraffe
5833,0.078,0.0312571948465334,,2723.6670635616847,,,baraffe
5834,0.078,0.03430441360856821,,2722.138903084765,,,baraffe
5835,0.078,0.03764956822814918,,2720.618594055873,,,baraffe
5836,0.078,0.04131997023481069,,2719.137406810267,,,baraffe
5837,0.078,0.045349238622520466,,2717.692735513387,,,baraffe
5838,0.078,0.04977027037066738,,2716.2820111249953,,,baraffe
5839,0.078,0.0546223021159877,,2712.7942602378034,,,baraffe
5840,0.078,0.059948731780122944,,2709.615897601375,,,baraffe
5841,0.078,0.0657930470213815,,2706.7218745369787,,,baraffe
5842,0.078,0.07220877876048665,,2703.884216725003,,,baraffe
5843,0.078,0.07924830826730607,,2701.081374812375,,,baraffe
5844,0.078,0.08697411133432173,,2698.308717598648,,,baraffe
5845,0.078,0.09545528969328622,,2695.561062216403,,,baraffe
5846,0.078,0.10476108796203616,,2692.2067137848753,,,baraffe
5847,0.078,0.11497674246490173,,2688.3065867280493,,,baraffe
5848,0.078,0.12618565895778883,,2681.961510220404,,,baraffe
5849,0.078,0.13848731652379223,,2673.591492657294,,,baraffe
5850,0.078,0.1519917446101894,,2665.192896792755,,,baraffe
5851,0.078,0.1623730901049423,,2656.4960921835764,,,interp
5852,0.078,0.17275443559969517,,2647.7992875743976,,,interp
5853,0.078,0.18313578109444806,,2639.1024829652188,,,interp
5854,0.078,0.19351712658920095,,2630.40567835604,,,interp
